sample,feature,value,label
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,0.365073067,Contaminated
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,0.042289088,Contaminated
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,3.80E-15,Contaminated
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,0.49793741,Contaminated
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,0.469415002,Contaminated
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,0.98018123,Contaminated
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,0.314957237,Contaminated
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,1.63E-14,Contaminated
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,0.388141235,Contaminated
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,3.08E-17,Contaminated
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,0.645223157,Contaminated
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,0.322013669,Contaminated
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,8.90E-09,Contaminated
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,0.485191827,Contaminated
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,0.267722256,Contaminated
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,0.641634155,Contaminated
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,1.45E-05,Contaminated
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,0.30647241,Contaminated
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,0.196616864,Contaminated
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,0.683343159,Contaminated
NGS41-NA12878-R04_70_FFPE1750-S1-R01_11_FFPE9187-S1-200_19,smoothened_af,1.17E-05,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,1.18E-13,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.32414,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.002112691,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.17179393,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.321151063,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,5.53E-06,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.208596113,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.238772452,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,6.90E-05,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.481027955,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.003326116,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.98018123,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.000279226,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,3.29E-12,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.360011796,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,2.12E-05,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.22758057,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.241510251,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,1.37E-12,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.000955089,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.692669199,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.641634155,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.15608085,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.332172564,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.945475991,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.260348274,Contaminated
HQ4496-05_92_FFPE9187-S1-R01_8,smoothened_af,0.29011021,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,1.64E-16,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,0.618235994,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,0.650476339,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,0.708499272,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,0.418651772,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,1.53E-20,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,0.304885136,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,0.075190223,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,1.03E-19,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,6.85E-21,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,0.771839654,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,0.98018123,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,0.592873776,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,2.25E-18,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,0.445276781,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,1.50E-19,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,0.694442006,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,1.58E-05,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,1.47E-20,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,0.817830127,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,0.589761568,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,0.641634155,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,0.193384082,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,0.940926435,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,0.881663593,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,0.686459898,Contaminated
NGS41-NA12878-S1_90_HQ3626-R04_3_FFPE9187-S1-R02_3_HQ3065-R03_4,smoothened_af,0.902623869,Contaminated
PE9187-S1-R02,smoothened_af,0.990774463,Normal
PE9187-S1-R02,smoothened_af,0.998552967,Normal
PE9187-S1-R02,smoothened_af,0.976489057,Normal
PE9187-S1-R02,smoothened_af,0.490083543,Normal
PE9187-S1-R02,smoothened_af,0.99578388,Normal
PE9187-S1-R02,smoothened_af,0.980987101,Normal
PE9187-S1-R02,smoothened_af,0.98678469,Normal
PE9187-S1-R02,smoothened_af,0.842444449,Normal
PE9187-S1-R02,smoothened_af,0.990949822,Normal
PE9187-S1-R02,smoothened_af,0.995874818,Normal
PE9187-S1-R02,smoothened_af,0.995874818,Normal
PE9187-S1-R02,smoothened_af,0.98018123,Normal
PE9187-S1-R02,smoothened_af,0.956785048,Normal
PE9187-S1-R02,smoothened_af,0.99569296,Normal
PE9187-S1-R02,smoothened_af,0.249777115,Normal
PE9187-S1-R02,smoothened_af,0.399950083,Normal
PE9187-S1-R02,smoothened_af,0.956429086,Normal
PE9187-S1-R02,smoothened_af,0.754359287,Normal
PE9187-S1-R02,smoothened_af,0.997877455,Normal
PE9187-S1-R02,smoothened_af,0.977976979,Normal
PE9187-S1-R02,smoothened_af,0.99569296,Normal
PE9187-S1-R02,smoothened_af,0.866054467,Normal
PE9187-S1-R02,smoothened_af,0.364281285,Normal
PE9187-S1-R02,smoothened_af,0.909553281,Normal
PE9187-S1-R02,smoothened_af,0.996784272,Normal
PE9187-S1-R02,smoothened_af,0.691396994,Normal
PE9187-S1-R02,smoothened_af,0.961880228,Normal
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.015902875,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.480023363,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.341427794,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.018436754,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,3.90E-13,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.12435781,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,1.52E-06,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.001660633,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.225957557,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.464818988,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.001625584,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.063358187,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.001463721,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.031762102,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.273231061,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.481373703,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.008388963,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,1.70E-05,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.031495007,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.07381959,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,3.46E-07,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,2.29E-14,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.394556817,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.096227175,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.039225803,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.253744892,Contaminated
PE0260-S1-R03_50_NGS41-NA12878-R04_18_HQ3065-R03_3_FFPE8909-S1_29,smoothened_af,0.009131645,Contaminated
NGS41-114,smoothened_af,0.553528503,Normal
NGS41-114,smoothened_af,0.982590241,Normal
NGS41-114,smoothened_af,0.77043796,Normal
NGS41-114,smoothened_af,0.921478496,Normal
NGS41-114,smoothened_af,0.978875971,Normal
NGS41-114,smoothened_af,0.926766993,Normal
NGS41-114,smoothened_af,0.975536332,Normal
NGS41-114,smoothened_af,0.972127417,Normal
NGS41-114,smoothened_af,0.974525948,Normal
NGS41-114,smoothened_af,0.986964921,Normal
NGS41-114,smoothened_af,0.628667052,Normal
NGS41-114,smoothened_af,0.950757019,Normal
NGS41-114,smoothened_af,0.657617286,Normal
NGS41-114,smoothened_af,0.996172149,Normal
NGS41-114,smoothened_af,0.977489014,Normal
NGS41-114,smoothened_af,0.994082157,Normal
NGS41-114,smoothened_af,0.962363384,Normal
NGS41-114,smoothened_af,0.985045793,Normal
NGS41-114,smoothened_af,0.898261386,Normal
NGS41-114,smoothened_af,0.972231036,Normal
NGS41-114,smoothened_af,0.99569296,Normal
NGS41-114,smoothened_af,0.962451232,Normal
NGS41-114,smoothened_af,0.89960127,Normal
NGS41-114,smoothened_af,0.986442604,Normal
NGS41-114,smoothened_af,0.984078656,Normal
NGS41-114,smoothened_af,0.96205591,Normal
NGS41-114,smoothened_af,0.969730001,Normal
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,3.40E-10,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,0.491010404,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,0.250982624,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,0.278108764,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,0.234714767,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,0,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,0.386249812,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,0.063433631,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,3.69E-14,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,1.06E-17,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,0.394177499,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,0.98018123,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,0.499543637,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,9.33E-17,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,0.471509168,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,1.51E-12,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,0.379495837,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,0.00227686,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,1.62E-11,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,0.047720177,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,0.632350854,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,0.343251541,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,3.79E-13,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,0.520839245,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,0.319860601,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,0.228390829,Contaminated
HQ0209-05_90_FFPE4791-S1_4_HQ3626-R02_6,smoothened_af,0.716353204,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.001579259,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.241365968,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.521265568,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,2.42E-06,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.053200997,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.271325932,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,1.81E-07,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.390532829,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.556766105,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.000109774,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.327588077,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.100267693,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,2.85E-06,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.545006529,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.631923121,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.000834493,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.248666231,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.241518956,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.174083973,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.025614837,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.643866849,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.464908402,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,5.23E-05,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.077946608,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.004079119,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.472145057,Contaminated
HQ7603-05_80_NGS41-HG006-R03_20,smoothened_af,0.160650438,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,8.19E-19,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.839438175,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.975398407,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.808030182,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.456824091,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.000115691,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.189172994,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.05392632,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,2.25E-18,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,2.24E-21,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.969179615,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.98018123,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.465659871,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,8.06E-07,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.545066802,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,6.96E-16,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.745086945,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,1.81E-08,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.982152307,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.906443347,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.434745462,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.641634155,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.384752091,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.955920322,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.982909817,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.962358722,Contaminated
NGS41-NA12878-R03_95_HQ3065-R03_5,smoothened_af,0.636133975,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,3.22E-07,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.33285099,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.352844507,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.017048637,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.497893992,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.057187353,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.022086133,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.008363546,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.020115798,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.498944688,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.494370452,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,1.91E-05,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.22793704,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.460047412,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.249460587,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,1.68E-10,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.319396532,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.338728566,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,6.44E-05,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.284859999,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.142359686,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.753770883,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.005705613,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,1.32E-05,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.100555302,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.615774505,Contaminated
NGS41-NA12878-05_50_FFPE1750-S1-R02_19_FFPE9187-S1-200_31,smoothened_af,0.026464235,Contaminated
HQ4496-05_70_NGS41-HG006-R03_30,smoothened_af,2.36E-15,Contaminated
HQ4496-05_70_NGS41-HG006-R03_30,smoothened_af,0.55852045,Contaminated
HQ4496-05_70_NGS41-HG006-R03_30,smoothened_af,0.019326514,Contaminated
HQ4496-05_70_NGS41-HG006-R03_30,smoothened_af,0.243499984,Contaminated
HQ4496-05_70_NGS41-HG006-R03_30,smoothened_af,0.643062563,Contaminated
HQ4496-05_70_NGS41-HG006-R03_30,smoothened_af,0.196894088,Contaminated
HQ4496-05_70_NGS41-HG006-R03_30,smoothened_af,0.172531117,Contaminated
HQ4496-05_70_NGS41-HG006-R03_30,smoothened_af,0.170858972,Contaminated
HQ4496-05_70_NGS41-HG006-R03_30,smoothened_af,0.635002878,Contaminated
HQ4496-05_70_NGS41-HG006-R03_30,smoothened_af,0.481027955,Contaminated
HQ4496-05_70_NGS41-HG006-R03_30,smoothened_af,0.095732177,Contaminated
HQ4496-05_70_NGS41-HG006-R03_30,smoothened_af,7.47E-14,Contaminated
HQ4496-05_70_NGS41-HG006-R03_30,smoothened_af,0.189357491,Contaminated
HQ4496-05_70_NGS41-HG006-R03_30,smoothened_af,0.011805338,Contaminated
HQ4496-05_70_NGS41-HG006-R03_30,smoothened_af,0.29439814,Contaminated
HQ4496-05_70_NGS41-HG006-R03_30,smoothened_af,6.79E-10,Contaminated
HQ4496-05_70_NGS41-HG006-R03_30,smoothened_af,0.277050618,Contaminated
